captured_at,source,event_name,sport,competition,market,selection,odd,url,period,bookmaker_event_id,raw_text,key
2026-06-19T13:26:09,lottu,EUA x Austrália,football,Internacional - Copa do Mundo,Resultado Final 1X2,EUA,1.68,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 16:00,,19/06 | 16:00 | keyboard_double_arrow_right | +2 | +3211 | EUA | Austrália | 1 | 1.68 | x | 3.96 | 2 | 4.90,lottu|football|Internacional - Copa do Mundo|EUA x Austrália|Resultado Final 1X2|EUA
2026-06-19T13:26:09,lottu,EUA x Austrália,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.96,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 16:00,,19/06 | 16:00 | keyboard_double_arrow_right | +2 | +3211 | EUA | Austrália | 1 | 1.68 | x | 3.96 | 2 | 4.90,lottu|football|Internacional - Copa do Mundo|EUA x Austrália|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,EUA x Austrália,football,Internacional - Copa do Mundo,Resultado Final 1X2,Austrália,4.90,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 16:00,,19/06 | 16:00 | keyboard_double_arrow_right | +2 | +3211 | EUA | Austrália | 1 | 1.68 | x | 3.96 | 2 | 4.90,lottu|football|Internacional - Copa do Mundo|EUA x Austrália|Resultado Final 1X2|Austrália
2026-06-19T13:26:09,lottu,Escócia x Marrocos,football,Internacional - Copa do Mundo,Resultado Final 1X2,Escócia,5.29,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 19:00,,19/06 | 19:00 | keyboard_double_arrow_right | +2 | +3183 | Escócia | Marrocos | 1 | 5.29 | x | 3.47 | 2 | 1.74,lottu|football|Internacional - Copa do Mundo|Escócia x Marrocos|Resultado Final 1X2|Escócia
2026-06-19T13:26:09,lottu,Escócia x Marrocos,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.47,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 19:00,,19/06 | 19:00 | keyboard_double_arrow_right | +2 | +3183 | Escócia | Marrocos | 1 | 5.29 | x | 3.47 | 2 | 1.74,lottu|football|Internacional - Copa do Mundo|Escócia x Marrocos|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Escócia x Marrocos,football,Internacional - Copa do Mundo,Resultado Final 1X2,Marrocos,1.74,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 19:00,,19/06 | 19:00 | keyboard_double_arrow_right | +2 | +3183 | Escócia | Marrocos | 1 | 5.29 | x | 3.47 | 2 | 1.74,lottu|football|Internacional - Copa do Mundo|Escócia x Marrocos|Resultado Final 1X2|Marrocos
2026-06-19T13:26:09,lottu,Brasil x Haiti,football,Internacional - Copa do Mundo,Resultado Final 1X2,Brasil,1.15,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 21:30,,19/06 | 21:30 | keyboard_double_arrow_right | +2 | +3170 | Brasil | Haiti | 1 | 1.15 | x | 9.12 | 2 | 20.30,lottu|football|Internacional - Copa do Mundo|Brasil x Haiti|Resultado Final 1X2|Brasil
2026-06-19T13:26:09,lottu,Brasil x Haiti,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,9.12,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 21:30,,19/06 | 21:30 | keyboard_double_arrow_right | +2 | +3170 | Brasil | Haiti | 1 | 1.15 | x | 9.12 | 2 | 20.30,lottu|football|Internacional - Copa do Mundo|Brasil x Haiti|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Brasil x Haiti,football,Internacional - Copa do Mundo,Resultado Final 1X2,Haiti,20.30,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,19/06 21:30,,19/06 | 21:30 | keyboard_double_arrow_right | +2 | +3170 | Brasil | Haiti | 1 | 1.15 | x | 9.12 | 2 | 20.30,lottu|football|Internacional - Copa do Mundo|Brasil x Haiti|Resultado Final 1X2|Haiti
2026-06-19T13:26:09,lottu,Turquia x Paraguai,football,Internacional - Copa do Mundo,Resultado Final 1X2,Turquia,2.09,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 00:00,,20/06 | 00:00 | keyboard_double_arrow_right | +2 | +3251 | Turquia | Paraguai | 1 | 2.09 | x | 3.35 | 2 | 3.66,lottu|football|Internacional - Copa do Mundo|Turquia x Paraguai|Resultado Final 1X2|Turquia
2026-06-19T13:26:09,lottu,Turquia x Paraguai,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.35,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 00:00,,20/06 | 00:00 | keyboard_double_arrow_right | +2 | +3251 | Turquia | Paraguai | 1 | 2.09 | x | 3.35 | 2 | 3.66,lottu|football|Internacional - Copa do Mundo|Turquia x Paraguai|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Turquia x Paraguai,football,Internacional - Copa do Mundo,Resultado Final 1X2,Paraguai,3.66,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 00:00,,20/06 | 00:00 | keyboard_double_arrow_right | +2 | +3251 | Turquia | Paraguai | 1 | 2.09 | x | 3.35 | 2 | 3.66,lottu|football|Internacional - Copa do Mundo|Turquia x Paraguai|Resultado Final 1X2|Paraguai
2026-06-19T13:26:09,lottu,Holanda x Suécia,football,Internacional - Copa do Mundo,Resultado Final 1X2,Holanda,1.80,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 14:00,,20/06 | 14:00 | keyboard_double_arrow_right | +2 | +3216 | Holanda | Suécia | 1 | 1.80 | x | 3.76 | 2 | 4.35,lottu|football|Internacional - Copa do Mundo|Holanda x Suécia|Resultado Final 1X2|Holanda
2026-06-19T13:26:09,lottu,Holanda x Suécia,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.76,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 14:00,,20/06 | 14:00 | keyboard_double_arrow_right | +2 | +3216 | Holanda | Suécia | 1 | 1.80 | x | 3.76 | 2 | 4.35,lottu|football|Internacional - Copa do Mundo|Holanda x Suécia|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Holanda x Suécia,football,Internacional - Copa do Mundo,Resultado Final 1X2,Suécia,4.35,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 14:00,,20/06 | 14:00 | keyboard_double_arrow_right | +2 | +3216 | Holanda | Suécia | 1 | 1.80 | x | 3.76 | 2 | 4.35,lottu|football|Internacional - Copa do Mundo|Holanda x Suécia|Resultado Final 1X2|Suécia
2026-06-19T13:26:09,lottu,Alemanha x Costa do Marfim,football,Internacional - Copa do Mundo,Resultado Final 1X2,Alemanha,1.59,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 17:00,,20/06 | 17:00 | keyboard_double_arrow_right | +2 | +3134 | Alemanha | Costa do Marfim | 1 | 1.59 | x | 4.22 | 2 | 5.38,lottu|football|Internacional - Copa do Mundo|Alemanha x Costa do Marfim|Resultado Final 1X2|Alemanha
2026-06-19T13:26:09,lottu,Alemanha x Costa do Marfim,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,4.22,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 17:00,,20/06 | 17:00 | keyboard_double_arrow_right | +2 | +3134 | Alemanha | Costa do Marfim | 1 | 1.59 | x | 4.22 | 2 | 5.38,lottu|football|Internacional - Copa do Mundo|Alemanha x Costa do Marfim|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Alemanha x Costa do Marfim,football,Internacional - Copa do Mundo,Resultado Final 1X2,Costa do Marfim,5.38,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 17:00,,20/06 | 17:00 | keyboard_double_arrow_right | +2 | +3134 | Alemanha | Costa do Marfim | 1 | 1.59 | x | 4.22 | 2 | 5.38,lottu|football|Internacional - Copa do Mundo|Alemanha x Costa do Marfim|Resultado Final 1X2|Costa do Marfim
2026-06-19T13:26:09,lottu,Equador x Curaçao,football,Internacional - Copa do Mundo,Resultado Final 1X2,Equador,1.15,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 21:00,,20/06 | 21:00 | keyboard_double_arrow_right | +2 | +3208 | Equador | Curaçao | 1 | 1.15 | x | 7.85 | 2 | 19.11,lottu|football|Internacional - Copa do Mundo|Equador x Curaçao|Resultado Final 1X2|Equador
2026-06-19T13:26:09,lottu,Equador x Curaçao,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,7.85,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 21:00,,20/06 | 21:00 | keyboard_double_arrow_right | +2 | +3208 | Equador | Curaçao | 1 | 1.15 | x | 7.85 | 2 | 19.11,lottu|football|Internacional - Copa do Mundo|Equador x Curaçao|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Equador x Curaçao,football,Internacional - Copa do Mundo,Resultado Final 1X2,Curaçao,19.11,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,20/06 21:00,,20/06 | 21:00 | keyboard_double_arrow_right | +2 | +3208 | Equador | Curaçao | 1 | 1.15 | x | 7.85 | 2 | 19.11,lottu|football|Internacional - Copa do Mundo|Equador x Curaçao|Resultado Final 1X2|Curaçao
2026-06-19T13:26:09,lottu,Tunísia x Japão,football,Internacional - Copa do Mundo,Resultado Final 1X2,Tunísia,6.18,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 01:00,,21/06 | 01:00 | keyboard_double_arrow_right | +2 | +3040 | Tunísia | Japão | 1 | 6.18 | x | 3.88 | 2 | 1.58,lottu|football|Internacional - Copa do Mundo|Tunísia x Japão|Resultado Final 1X2|Tunísia
2026-06-19T13:26:09,lottu,Tunísia x Japão,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.88,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 01:00,,21/06 | 01:00 | keyboard_double_arrow_right | +2 | +3040 | Tunísia | Japão | 1 | 6.18 | x | 3.88 | 2 | 1.58,lottu|football|Internacional - Copa do Mundo|Tunísia x Japão|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Tunísia x Japão,football,Internacional - Copa do Mundo,Resultado Final 1X2,Japão,1.58,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 01:00,,21/06 | 01:00 | keyboard_double_arrow_right | +2 | +3040 | Tunísia | Japão | 1 | 6.18 | x | 3.88 | 2 | 1.58,lottu|football|Internacional - Copa do Mundo|Tunísia x Japão|Resultado Final 1X2|Japão
2026-06-19T13:26:09,lottu,Espanha x Arábia Saudita,football,Internacional - Copa do Mundo,Resultado Final 1X2,Espanha,1.14,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 13:00,,21/06 | 13:00 | keyboard_double_arrow_right | +2 | +3154 | Espanha | Arábia Saudita | 1 | 1.14 | x | 8.08 | 2 | 22.36,lottu|football|Internacional - Copa do Mundo|Espanha x Arábia Saudita|Resultado Final 1X2|Espanha
2026-06-19T13:26:09,lottu,Espanha x Arábia Saudita,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,8.08,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 13:00,,21/06 | 13:00 | keyboard_double_arrow_right | +2 | +3154 | Espanha | Arábia Saudita | 1 | 1.14 | x | 8.08 | 2 | 22.36,lottu|football|Internacional - Copa do Mundo|Espanha x Arábia Saudita|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Espanha x Arábia Saudita,football,Internacional - Copa do Mundo,Resultado Final 1X2,Arábia Saudita,22.36,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 13:00,,21/06 | 13:00 | keyboard_double_arrow_right | +2 | +3154 | Espanha | Arábia Saudita | 1 | 1.14 | x | 8.08 | 2 | 22.36,lottu|football|Internacional - Copa do Mundo|Espanha x Arábia Saudita|Resultado Final 1X2|Arábia Saudita
2026-06-19T13:26:09,lottu,Bélgica x Irã,football,Internacional - Copa do Mundo,Resultado Final 1X2,Bélgica,1.48,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 16:00,,21/06 | 16:00 | keyboard_double_arrow_right | +2 | +3073 | Bélgica | Irã | 1 | 1.48 | x | 4.41 | 2 | 6.87,lottu|football|Internacional - Copa do Mundo|Bélgica x Irã|Resultado Final 1X2|Bélgica
2026-06-19T13:26:09,lottu,Bélgica x Irã,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,4.41,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 16:00,,21/06 | 16:00 | keyboard_double_arrow_right | +2 | +3073 | Bélgica | Irã | 1 | 1.48 | x | 4.41 | 2 | 6.87,lottu|football|Internacional - Copa do Mundo|Bélgica x Irã|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Bélgica x Irã,football,Internacional - Copa do Mundo,Resultado Final 1X2,Irã,6.87,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 16:00,,21/06 | 16:00 | keyboard_double_arrow_right | +2 | +3073 | Bélgica | Irã | 1 | 1.48 | x | 4.41 | 2 | 6.87,lottu|football|Internacional - Copa do Mundo|Bélgica x Irã|Resultado Final 1X2|Irã
2026-06-19T13:26:09,lottu,Uruguai x Cabo Verde,football,Internacional - Copa do Mundo,Resultado Final 1X2,Uruguai,1.51,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 19:00,,21/06 | 19:00 | keyboard_double_arrow_right | +2 | +2990 | Uruguai | Cabo Verde | 1 | 1.51 | x | 3.99 | 2 | 7.16,lottu|football|Internacional - Copa do Mundo|Uruguai x Cabo Verde|Resultado Final 1X2|Uruguai
2026-06-19T13:26:09,lottu,Uruguai x Cabo Verde,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.99,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 19:00,,21/06 | 19:00 | keyboard_double_arrow_right | +2 | +2990 | Uruguai | Cabo Verde | 1 | 1.51 | x | 3.99 | 2 | 7.16,lottu|football|Internacional - Copa do Mundo|Uruguai x Cabo Verde|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Uruguai x Cabo Verde,football,Internacional - Copa do Mundo,Resultado Final 1X2,Cabo Verde,7.16,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 19:00,,21/06 | 19:00 | keyboard_double_arrow_right | +2 | +2990 | Uruguai | Cabo Verde | 1 | 1.51 | x | 3.99 | 2 | 7.16,lottu|football|Internacional - Copa do Mundo|Uruguai x Cabo Verde|Resultado Final 1X2|Cabo Verde
2026-06-19T13:26:09,lottu,Nova Zelândia x Egito,football,Internacional - Copa do Mundo,Resultado Final 1X2,Nova Zelândia,5.42,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 22:00,,21/06 | 22:00 | keyboard_double_arrow_right | +2 | +3041 | Nova Zelândia | Egito | 1 | 5.42 | x | 3.78 | 2 | 1.66,lottu|football|Internacional - Copa do Mundo|Nova Zelândia x Egito|Resultado Final 1X2|Nova Zelândia
2026-06-19T13:26:09,lottu,Nova Zelândia x Egito,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.78,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 22:00,,21/06 | 22:00 | keyboard_double_arrow_right | +2 | +3041 | Nova Zelândia | Egito | 1 | 5.42 | x | 3.78 | 2 | 1.66,lottu|football|Internacional - Copa do Mundo|Nova Zelândia x Egito|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Nova Zelândia x Egito,football,Internacional - Copa do Mundo,Resultado Final 1X2,Egito,1.66,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,21/06 22:00,,21/06 | 22:00 | keyboard_double_arrow_right | +2 | +3041 | Nova Zelândia | Egito | 1 | 5.42 | x | 3.78 | 2 | 1.66,lottu|football|Internacional - Copa do Mundo|Nova Zelândia x Egito|Resultado Final 1X2|Egito
2026-06-19T13:26:09,lottu,Argentina x Áustria,football,Internacional - Copa do Mundo,Resultado Final 1X2,Argentina,1.63,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 14:00,,22/06 | 14:00 | keyboard_double_arrow_right | +2 | +3031 | Argentina | Áustria | 1 | 1.63 | x | 3.85 | 2 | 5.60,lottu|football|Internacional - Copa do Mundo|Argentina x Áustria|Resultado Final 1X2|Argentina
2026-06-19T13:26:09,lottu,Argentina x Áustria,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.85,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 14:00,,22/06 | 14:00 | keyboard_double_arrow_right | +2 | +3031 | Argentina | Áustria | 1 | 1.63 | x | 3.85 | 2 | 5.60,lottu|football|Internacional - Copa do Mundo|Argentina x Áustria|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Argentina x Áustria,football,Internacional - Copa do Mundo,Resultado Final 1X2,Áustria,5.60,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 14:00,,22/06 | 14:00 | keyboard_double_arrow_right | +2 | +3031 | Argentina | Áustria | 1 | 1.63 | x | 3.85 | 2 | 5.60,lottu|football|Internacional - Copa do Mundo|Argentina x Áustria|Resultado Final 1X2|Áustria
2026-06-19T13:26:09,lottu,França x Iraque,football,Internacional - Copa do Mundo,Resultado Final 1X2,França,1.11,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 18:00,,22/06 | 18:00 | keyboard_double_arrow_right | +2 | +3031 | França | Iraque | 1 | 1.11 | x | 9.29 | 2 | 26.50,lottu|football|Internacional - Copa do Mundo|França x Iraque|Resultado Final 1X2|França
2026-06-19T13:26:09,lottu,França x Iraque,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,9.29,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 18:00,,22/06 | 18:00 | keyboard_double_arrow_right | +2 | +3031 | França | Iraque | 1 | 1.11 | x | 9.29 | 2 | 26.50,lottu|football|Internacional - Copa do Mundo|França x Iraque|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,França x Iraque,football,Internacional - Copa do Mundo,Resultado Final 1X2,Iraque,26.50,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 18:00,,22/06 | 18:00 | keyboard_double_arrow_right | +2 | +3031 | França | Iraque | 1 | 1.11 | x | 9.29 | 2 | 26.50,lottu|football|Internacional - Copa do Mundo|França x Iraque|Resultado Final 1X2|Iraque
2026-06-19T13:26:09,lottu,Noruega x Senegal,football,Internacional - Copa do Mundo,Resultado Final 1X2,Noruega,2.33,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 21:00,,22/06 | 21:00 | keyboard_double_arrow_right | +2 | +3080 | Noruega | Senegal | 1 | 2.33 | x | 3.44 | 2 | 3.04,lottu|football|Internacional - Copa do Mundo|Noruega x Senegal|Resultado Final 1X2|Noruega
2026-06-19T13:26:09,lottu,Noruega x Senegal,football,Internacional - Copa do Mundo,Resultado Final 1X2,Empate,3.44,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 21:00,,22/06 | 21:00 | keyboard_double_arrow_right | +2 | +3080 | Noruega | Senegal | 1 | 2.33 | x | 3.44 | 2 | 3.04,lottu|football|Internacional - Copa do Mundo|Noruega x Senegal|Resultado Final 1X2|Empate
2026-06-19T13:26:09,lottu,Noruega x Senegal,football,Internacional - Copa do Mundo,Resultado Final 1X2,Senegal,3.04,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,22/06 21:00,,22/06 | 21:00 | keyboard_double_arrow_right | +2 | +3080 | Noruega | Senegal | 1 | 2.33 | x | 3.44 | 2 | 3.04,lottu|football|Internacional - Copa do Mundo|Noruega x Senegal|Resultado Final 1X2|Senegal
2026-06-19T13:26:09,lottu,Jordânia x Argélia,football,Internacional - Copa do Mundo,Resultado Final 1X2,Jordânia,5.66,https://www.lottu.bet.br/s/CLE?group_type=LEAGUE&identifier=sr:tournament:16&name=Copa%20do%20Mundo,23/06 00:00,,23/06 | 00:00 | keyboard_double_arrow_right | +2 | +2961 | Jordânia | Argélia | 1 | 5.66 | x | 4.06 | 2 | 1.59,lottu|football|Internacional - Copa do Mundo|Jordânia x Argélia|Resultado Final 1X2|Jordânia
