captured_at,source,event_date,event_time,event_name,home_team,away_team,market,selection,line,odd,locked
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1º Tempo - Total de Gols - Ímpar/Par / 1º Tempo - Gols Mais/Menos,-0.5,3.46,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1º Tempo - Total de Gols - Ímpar/Par / 1º Tempo - Gols Mais/Menos,-1.5,1.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1º Tempo - Total de Gols - Ímpar/Par / 1º Tempo - Gols Mais/Menos,-2.5,1.15,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha / Costa do Marfim,+2.5,8.10,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha / Costa do Marfim,+1.5,1.65,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha / Costa do Marfim,+0.5,2.16,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha / Costa do Marfim,-2.5,1.05,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha / Costa do Marfim,-1.5,2.12,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha / Costa do Marfim,-0.5,1.62,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Total de Gols,0 Gol,3.51,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Total de Gols,1 Gol,2.56,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Total de Gols,2 Gols,3.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Sem Cartões,,1.65,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1 Cartão,,2.48,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2 Cartões,,6.83,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),3 ou Mais Cartões,,23.04,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Total de cartões,+0.5,1.41,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Total de cartões,-0.5,2.27,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),0-4 Escanteios,,1.76,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),5-6 Escanteios,,3.15,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),7 ou Mais Escanteios,,4.24,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),0-1 Escanteios,,1.77,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2 Escanteios,,3.60,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),3 Escanteios,,5.95,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),4 ou Mais Escanteios,,7.13,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Escanteios - Mais/Menos,+3.5,1.39,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Escanteios - Mais/Menos,+4.5,1.82,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Escanteios - Mais/Menos,+5.5,2.51,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Escanteios - Mais/Menos,-3.5,2.38,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Escanteios - Mais/Menos,-4.5,1.70,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 1º Tempo - Escanteios - Mais/Menos,-5.5,1.35,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1 X 0,,3.84,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2 X 0,,6.26,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2 X 1,,11.62,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),0 X 0,,4.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1 X 1,,6.72,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2 X 2,,41.94,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),0 X 1,,7.40,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),0 X 2,,24.88,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),1 X 2,,23.25,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2º Tempo - Total de Gols - Ímpar/Par / 2º Tempo - Gols Mais/Menos,+0.5,1.17,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2º Tempo - Total de Gols - Ímpar/Par / 2º Tempo - Gols Mais/Menos,+1.5,1.82,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2º Tempo - Total de Gols - Ímpar/Par / 2º Tempo - Gols Mais/Menos,+2.5,3.50,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2º Tempo - Total de Gols - Ímpar/Par / 2º Tempo - Gols Mais/Menos,-0.5,4.42,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2º Tempo - Total de Gols - Ímpar/Par / 2º Tempo - Gols Mais/Menos,-1.5,1.88,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),2º Tempo - Total de Gols - Ímpar/Par / 2º Tempo - Gols Mais/Menos,-2.5,1.26,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 2º Tempo - Total de Gols,0 Gol,4.70,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 2º Tempo - Total de Gols,1 Gol,2.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Costa do Marfim / 2º Tempo - Total de Gols,2 Gols,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Kai Havertz Para Marcar a Qualquer Momento,,2.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),trending_up,,2.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Total de Chutes no Gol Mais/Menos - Mais de 7.5,,5.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Total de Escanteios no 1º Tempo Mais/Menos - Mais de 5.5,,4.19,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Yan Diomande 1+ Chutes no Gol,,19.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (4),Alemanha Mais de 0.5 Gols,,1.08,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),+0.5,+0.5,1.03,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),+1.5,+1.5,1.20,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),+2.5,+2.5,1.62,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),+3.5,+3.5,2.51,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),+4.5,+4.5,4.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),+5.5,+5.5,8.48,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),-0.5,-0.5,13.63,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),-1.5,-1.5,4.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),-2.5,-2.5,2.36,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),-3.5,-3.5,1.56,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),-4.5,-4.5,1.22,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),-5.5,-5.5,1.08,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),1º Tempo - Gols Mais/Menos,+0.5,1.26,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),1º Tempo - Gols Mais/Menos,+1.5,2.23,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),1º Tempo - Gols Mais/Menos,+2.5,4.76,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),1º Tempo - Gols Mais/Menos,-0.5,3.46,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),1º Tempo - Gols Mais/Menos,-1.5,1.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Gols - Mais/Menos (5),1º Tempo - Gols Mais/Menos,-2.5,1.15,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Para ambos os times marcarem (5),Sim,,1.71,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Para ambos os times marcarem (5),Não,,2.10,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Para ambos os times marcarem (5),Ambas,,1.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Para ambos os times marcarem (5),Alemanha,,2.71,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Para ambos os times marcarem (5),Costa do Marfim,,11.45,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Para ambos os times marcarem (5),Sem Gols,,16.63,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Time que vai marcar o 1º Gol (5),Alemanha,,1.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Time que vai marcar o 1º Gol (5),Sem Gols,,16.60,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Time que vai marcar o 1º Gol (5),Costa do Marfim,,2.88,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Último time a marcar (4),Alemanha,,1.43,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Último time a marcar (4),Sem gol,,15.98,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Último time a marcar (4),Costa do Marfim,,2.81,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Tempo com mais gols (5),1º Tempo,,2.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Tempo com mais gols (5),Empate,,3.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Tempo com mais gols (5),2º Tempo,,2.04,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),0 Gol,0 Gol,16.30,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),1 Gol,1 Gol,6.13,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),2 Gols,2 Gols,3.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),3 Gols,3 Gols,3.85,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),4 Gols,4 Gols,4.77,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),5 Gols,5 Gols,7.69,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),6 ou mais gols,,8.53,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,+2.5,7.92,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,+1.5,3.32,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,+0.5,1.50,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,-2.5,1.05,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,-1.5,1.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,-0.5,2.42,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,0 gols,2.42,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,1 gol,2.45,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Alemanha / Costa do Marfim,2 gols,4.80,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),3 ou mais gols,,11.08,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),1º Tempo,,3.82,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Empate,,1.95,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),2º Tempo,,2.89,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Sim,,5.38,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Total de Gols (5),Não,,1.03,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Alemanha e Ambas,,2.92,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Emp. e Ambas,,5.21,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Costa do Marfim e Ambas,,9.56,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Alemanha e N ambas,,2.74,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Emp. e N ambas,,16.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Costa do Marfim e N ambas,,11.61,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Alemanha ou Empate e Ambos,,1.98,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Alemanha ou Empate e Não Ambos,,2.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Alemanha ou Costa do Marfim e Ambos,,2.34,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Alemanha ou Costa do Marfim e Não Ambos,,2.31,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Empate ou Costa do Marfim e Ambos,,3.53,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Empate ou Costa do Marfim e Não Ambos,,7.14,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Sim | Sim,,13.59,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Sim | Não,,5.46,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Não | Sim,,3.89,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Não | Não,,1.65,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Sim,,2.98,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Principais e Ambos times marcam (4),Não,,1.34,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,+0.5,2.16,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,-0.5,1.62,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,-1.0,1.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,-1.5,1.04,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,-2.0,3.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,-2.5,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,+1.0,1.95,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,+1.5,8.29,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,+2.0,1.30,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha / Costa do Marfim,+2.5,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Empate / Costa do Marfim,-1.5,8.31,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Empate / Costa do Marfim,+1.5,10.76,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha ou Costa do Marfim / Costa do Marfim ou Empate,-1.5,8.27,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha ou Costa do Marfim / Costa do Marfim ou Empate,+1.5,2.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha ou Costa do Marfim / Costa do Marfim ou Empate,-2.5,3.93,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha ou Costa do Marfim / Costa do Marfim ou Empate,+2.5,5.04,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha ou Costa do Marfim / Costa do Marfim ou Empate,-3.5,3.20,0
2026-06-20T14:52:02Z,lottu,20/06/2026,17:00,Alemanha x Costa do Marfim,Alemanha,Costa do Marfim,Handicap Asiático (4),Alemanha ou Costa do Marfim / Costa do Marfim ou Empate,+3.5,7.29,0
